Freq	DF_LOWSHELF(FREQ,350,3.5,0,48000)
+DF_HIGHSHELF(FREQ,3500,-2.5,0,48000)
11739.624023	-2.493576
11739.990234	-2.493578
11740.356445	-2.493579
11740.722656	-2.493580
11741.088867	-2.493581
11741.455078	-2.493583
11741.821289	-2.493584
11742.187500	-2.493585
11742.553711	-2.493586
11742.919922	-2.493587
11743.286133	-2.493589
11743.652344	-2.493590
11744.018555	-2.493591
11744.384766	-2.493592
11744.750977	-2.493594
11745.117188	-2.493595
11745.483398	-2.493596
11745.849609	-2.493597
11746.215820	-2.493599
11746.582031	-2.493600
11746.948242	-2.493601
11747.314453	-2.493602
11747.680664	-2.493603
11748.046875	-2.493605
11748.413086	-2.493606
11748.779297	-2.493607
11749.145508	-2.493608
11749.511719	-2.493610
11749.877930	-2.493611
11750.244141	-2.493612
11750.610352	-2.493613
11750.976562	-2.493614
11751.342773	-2.493616
11751.708984	-2.493617
11752.075195	-2.493618
11752.441406	-2.493619
11752.807617	-2.493621
11753.173828	-2.493622
11753.540039	-2.493623
11753.906250	-2.493624
11754.272461	-2.493625
11754.638672	-2.493627
11755.004883	-2.493628
11755.371094	-2.493629
11755.737305	-2.493630
11756.103516	-2.493631
11756.469727	-2.493633
11756.835938	-2.493634
11757.202148	-2.493635
11757.568359	-2.493636
11757.934570	-2.493638
11758.300781	-2.493639
11758.666992	-2.493640
11759.033203	-2.493641
11759.399414	-2.493642
11759.765625	-2.493644
11760.131836	-2.493645
11760.498047	-2.493646
11760.864258	-2.493647
11761.230469	-2.493649
11761.596680	-2.493650
11761.962891	-2.493651
11762.329102	-2.493652
11762.695312	-2.493653
11763.061523	-2.493655
11763.427734	-2.493656
11763.793945	-2.493657
11764.160156	-2.493658
11764.526367	-2.493659
11764.892578	-2.493661
11765.258789	-2.493662
11765.625000	-2.493663
11765.991211	-2.493664
11766.357422	-2.493666
11766.723633	-2.493667
11767.089844	-2.493668
11767.456055	-2.493669
11767.822266	-2.493670
11768.188477	-2.493672
11768.554688	-2.493673
11768.920898	-2.493674
11769.287109	-2.493675
11769.653320	-2.493676
11770.019531	-2.493678
11770.385742	-2.493679
11770.751953	-2.493680
11771.118164	-2.493681
11771.484375	-2.493682
11771.850586	-2.493684
11772.216797	-2.493685
11772.583008	-2.493686
11772.949219	-2.493687
11773.315430	-2.493689
11773.681641	-2.493690
11774.047852	-2.493691
11774.414062	-2.493692
11774.780273	-2.493693
11775.146484	-2.493695
11775.512695	-2.493696
11775.878906	-2.493697
11776.245117	-2.493698
11776.611328	-2.493699
11776.977539	-2.493701
11777.343750	-2.493702
11777.709961	-2.493703
11778.076172	-2.493704
11778.442383	-2.493705
11778.808594	-2.493707
11779.174805	-2.493708
11779.541016	-2.493709
11779.907227	-2.493710
11780.273438	-2.493711
11780.639648	-2.493713
11781.005859	-2.493714
11781.372070	-2.493715
11781.738281	-2.493716
11782.104492	-2.493717
11782.470703	-2.493719
11782.836914	-2.493720
11783.203125	-2.493721
11783.569336	-2.493722
11783.935547	-2.493723
11784.301758	-2.493725
11784.667969	-2.493726
11785.034180	-2.493727
11785.400391	-2.493728
11785.766602	-2.493729
11786.132812	-2.493731
11786.499023	-2.493732
11786.865234	-2.493733
11787.231445	-2.493734
11787.597656	-2.493735
11787.963867	-2.493737
11788.330078	-2.493738
11788.696289	-2.493739
11789.062500	-2.493740
11789.428711	-2.493741
11789.794922	-2.493743
11790.161133	-2.493744
11790.527344	-2.493745
11790.893555	-2.493746
11791.259766	-2.493747
11791.625977	-2.493749
11791.992188	-2.493750
11792.358398	-2.493751
11792.724609	-2.493752
11793.090820	-2.493753
11793.457031	-2.493755
11793.823242	-2.493756
11794.189453	-2.493757
11794.555664	-2.493758
11794.921875	-2.493759
11795.288086	-2.493761
11795.654297	-2.493762
11796.020508	-2.493763
11796.386719	-2.493764
11796.752930	-2.493765
11797.119141	-2.493767
11797.485352	-2.493768
11797.851562	-2.493769
11798.217773	-2.493770
11798.583984	-2.493771
11798.950195	-2.493772
11799.316406	-2.493774
11799.682617	-2.493775
11800.048828	-2.493776
11800.415039	-2.493777
11800.781250	-2.493778
11801.147461	-2.493780
11801.513672	-2.493781
11801.879883	-2.493782
11802.246094	-2.493783
11802.612305	-2.493784
11802.978516	-2.493786
11803.344727	-2.493787
11803.710938	-2.493788
11804.077148	-2.493789
11804.443359	-2.493790
11804.809570	-2.493792
11805.175781	-2.493793
11805.541992	-2.493794
11805.908203	-2.493795
11806.274414	-2.493796
11806.640625	-2.493797
11807.006836	-2.493799
11807.373047	-2.493800
11807.739258	-2.493801
11808.105469	-2.493802
11808.471680	-2.493803
11808.837891	-2.493805
11809.204102	-2.493806
11809.570312	-2.493807
11809.936523	-2.493808
11810.302734	-2.493809
11810.668945	-2.493810
11811.035156	-2.493812
11811.401367	-2.493813
11811.767578	-2.493814
11812.133789	-2.493815
11812.500000	-2.493816
11812.866211	-2.493818
11813.232422	-2.493819
11813.598633	-2.493820
11813.964844	-2.493821
11814.331055	-2.493822
11814.697266	-2.493823
11815.063477	-2.493825
11815.429688	-2.493826
11815.795898	-2.493827
11816.162109	-2.493828
11816.528320	-2.493829
11816.894531	-2.493831
11817.260742	-2.493832
11817.626953	-2.493833
11817.993164	-2.493834
11818.359375	-2.493835
11818.725586	-2.493836
11819.091797	-2.493838
11819.458008	-2.493839
11819.824219	-2.493840
11820.190430	-2.493841
11820.556641	-2.493842
11820.922852	-2.493844
11821.289062	-2.493845
11821.655273	-2.493846
11822.021484	-2.493847
11822.387695	-2.493848
11822.753906	-2.493849
11823.120117	-2.493851
11823.486328	-2.493852
11823.852539	-2.493853
11824.218750	-2.493854
11824.584961	-2.493855
11824.951172	-2.493856
11825.317383	-2.493858
11825.683594	-2.493859
11826.049805	-2.493860
11826.416016	-2.493861
11826.782227	-2.493862
11827.148438	-2.493864
11827.514648	-2.493865
11827.880859	-2.493866
11828.247070	-2.493867
11828.613281	-2.493868
11828.979492	-2.493869
11829.345703	-2.493871
11829.711914	-2.493872
11830.078125	-2.493873
11830.444336	-2.493874
11830.810547	-2.493875
11831.176758	-2.493876
11831.542969	-2.493878
11831.909180	-2.493879
11832.275391	-2.493880
11832.641602	-2.493881
11833.007812	-2.493882
11833.374023	-2.493883
11833.740234	-2.493885
11834.106445	-2.493886
11834.472656	-2.493887
11834.838867	-2.493888
11835.205078	-2.493889
11835.571289	-2.493890
11835.937500	-2.493892
11836.303711	-2.493893
11836.669922	-2.493894
11837.036133	-2.493895
11837.402344	-2.493896
11837.768555	-2.493897
11838.134766	-2.493899
11838.500977	-2.493900
11838.867188	-2.493901
11839.233398	-2.493902
11839.599609	-2.493903
11839.965820	-2.493904
11840.332031	-2.493906
11840.698242	-2.493907
11841.064453	-2.493908
11841.430664	-2.493909
11841.796875	-2.493910
11842.163086	-2.493911
11842.529297	-2.493913
11842.895508	-2.493914
11843.261719	-2.493915
11843.627930	-2.493916
11843.994141	-2.493917
11844.360352	-2.493918
11844.726562	-2.493920
11845.092773	-2.493921
11845.458984	-2.493922
11845.825195	-2.493923
11846.191406	-2.493924
11846.557617	-2.493925
11846.923828	-2.493927
11847.290039	-2.493928
11847.656250	-2.493929
11848.022461	-2.493930
11848.388672	-2.493931
11848.754883	-2.493932
11849.121094	-2.493934
11849.487305	-2.493935
11849.853516	-2.493936
11850.219727	-2.493937
11850.585938	-2.493938
11850.952148	-2.493939
11851.318359	-2.493941
11851.684570	-2.493942
11852.050781	-2.493943
11852.416992	-2.493944
11852.783203	-2.493945
11853.149414	-2.493946
11853.515625	-2.493947
11853.881836	-2.493949
11854.248047	-2.493950
11854.614258	-2.493951
11854.980469	-2.493952
11855.346680	-2.493953
11855.712891	-2.493954
11856.079102	-2.493956
11856.445312	-2.493957
11856.811523	-2.493958
11857.177734	-2.493959
11857.543945	-2.493960
11857.910156	-2.493961
11858.276367	-2.493963
11858.642578	-2.493964
11859.008789	-2.493965
11859.375000	-2.493966
11859.741211	-2.493967
11860.107422	-2.493968
11860.473633	-2.493969
11860.839844	-2.493971
11861.206055	-2.493972
11861.572266	-2.493973
11861.938477	-2.493974
11862.304688	-2.493975
11862.670898	-2.493976
11863.037109	-2.493978
11863.403320	-2.493979
11863.769531	-2.493980
11864.135742	-2.493981
11864.501953	-2.493982
11864.868164	-2.493983
11865.234375	-2.493984
11865.600586	-2.493986
11865.966797	-2.493987
11866.333008	-2.493988
11866.699219	-2.493989
11867.065430	-2.493990
11867.431641	-2.493991
11867.797852	-2.493992
11868.164062	-2.493994
11868.530273	-2.493995
11868.896484	-2.493996
11869.262695	-2.493997
11869.628906	-2.493998
11869.995117	-2.493999
11870.361328	-2.494001
11870.727539	-2.494002
11871.093750	-2.494003
11871.459961	-2.494004
11871.826172	-2.494005
11872.192383	-2.494006
11872.558594	-2.494007
11872.924805	-2.494009
11873.291016	-2.494010
11873.657227	-2.494011
11874.023438	-2.494012
11874.389648	-2.494013
11874.755859	-2.494014
11875.122070	-2.494015
11875.488281	-2.494017
11875.854492	-2.494018
11876.220703	-2.494019
11876.586914	-2.494020
11876.953125	-2.494021
11877.319336	-2.494022
11877.685547	-2.494023
11878.051758	-2.494025
11878.417969	-2.494026
11878.784180	-2.494027
11879.150391	-2.494028
11879.516602	-2.494029
11879.882812	-2.494030
11880.249023	-2.494031
11880.615234	-2.494033
11880.981445	-2.494034
11881.347656	-2.494035
11881.713867	-2.494036
11882.080078	-2.494037
11882.446289	-2.494038
11882.812500	-2.494039
11883.178711	-2.494041
11883.544922	-2.494042
11883.911133	-2.494043
11884.277344	-2.494044
11884.643555	-2.494045
11885.009766	-2.494046
11885.375977	-2.494047
11885.742188	-2.494049
11886.108398	-2.494050
11886.474609	-2.494051
11886.840820	-2.494052
11887.207031	-2.494053
11887.573242	-2.494054
11887.939453	-2.494055
11888.305664	-2.494056
11888.671875	-2.494058
11889.038086	-2.494059
11889.404297	-2.494060
11889.770508	-2.494061
11890.136719	-2.494062
11890.502930	-2.494063
11890.869141	-2.494064
11891.235352	-2.494066
11891.601562	-2.494067
11891.967773	-2.494068
11892.333984	-2.494069
11892.700195	-2.494070
11893.066406	-2.494071
11893.432617	-2.494072
11893.798828	-2.494074
11894.165039	-2.494075
11894.531250	-2.494076
11894.897461	-2.494077
11895.263672	-2.494078
11895.629883	-2.494079
11895.996094	-2.494080
11896.362305	-2.494081
11896.728516	-2.494083
11897.094727	-2.494084
11897.460938	-2.494085
11897.827148	-2.494086
11898.193359	-2.494087
11898.559570	-2.494088
11898.925781	-2.494089
11899.291992	-2.494090
11899.658203	-2.494092
11900.024414	-2.494093
11900.390625	-2.494094
11900.756836	-2.494095
11901.123047	-2.494096
11901.489258	-2.494097
11901.855469	-2.494098
11902.221680	-2.494100
11902.587891	-2.494101
11902.954102	-2.494102
11903.320312	-2.494103
11903.686523	-2.494104
11904.052734	-2.494105
11904.418945	-2.494106
11904.785156	-2.494107
11905.151367	-2.494109
11905.517578	-2.494110
11905.883789	-2.494111
11906.250000	-2.494112
11906.616211	-2.494113
11906.982422	-2.494114
11907.348633	-2.494115
11907.714844	-2.494116
11908.081055	-2.494118
11908.447266	-2.494119
11908.813477	-2.494120
11909.179688	-2.494121
11909.545898	-2.494122
11909.912109	-2.494123
11910.278320	-2.494124
11910.644531	-2.494125
11911.010742	-2.494127
11911.376953	-2.494128
11911.743164	-2.494129
11912.109375	-2.494130
11912.475586	-2.494131
11912.841797	-2.494132
11913.208008	-2.494133
11913.574219	-2.494134
11913.940430	-2.494136
11914.306641	-2.494137
11914.672852	-2.494138
11915.039062	-2.494139
11915.405273	-2.494140
11915.771484	-2.494141
11916.137695	-2.494142
11916.503906	-2.494143
11916.870117	-2.494145
11917.236328	-2.494146
11917.602539	-2.494147
11917.968750	-2.494148
11918.334961	-2.494149
11918.701172	-2.494150
11919.067383	-2.494151
11919.433594	-2.494152
11919.799805	-2.494153
11920.166016	-2.494155
11920.532227	-2.494156
11920.898438	-2.494157
11921.264648	-2.494158
11921.630859	-2.494159
11921.997070	-2.494160
11922.363281	-2.494161
11922.729492	-2.494162
11923.095703	-2.494164
11923.461914	-2.494165
11923.828125	-2.494166
11924.194336	-2.494167
11924.560547	-2.494168
11924.926758	-2.494169
11925.292969	-2.494170
11925.659180	-2.494171
11926.025391	-2.494172
11926.391602	-2.494174
11926.757812	-2.494175
11927.124023	-2.494176
11927.490234	-2.494177
11927.856445	-2.494178
11928.222656	-2.494179
11928.588867	-2.494180
11928.955078	-2.494181
11929.321289	-2.494182
11929.687500	-2.494184
11930.053711	-2.494185
11930.419922	-2.494186
11930.786133	-2.494187
11931.152344	-2.494188
11931.518555	-2.494189
11931.884766	-2.494190
11932.250977	-2.494191
11932.617188	-2.494192
11932.983398	-2.494194
11933.349609	-2.494195
11933.715820	-2.494196
11934.082031	-2.494197
11934.448242	-2.494198
11934.814453	-2.494199
11935.180664	-2.494200
11935.546875	-2.494201
11935.913086	-2.494202
11936.279297	-2.494204
11936.645508	-2.494205
11937.011719	-2.494206
11937.377930	-2.494207
11937.744141	-2.494208
11938.110352	-2.494209
11938.476562	-2.494210
11938.842773	-2.494211
11939.208984	-2.494212
11939.575195	-2.494214
11939.941406	-2.494215
11940.307617	-2.494216
11940.673828	-2.494217
11941.040039	-2.494218
11941.406250	-2.494219
11941.772461	-2.494220
11942.138672	-2.494221
11942.504883	-2.494222
11942.871094	-2.494224
11943.237305	-2.494225
11943.603516	-2.494226
11943.969727	-2.494227
11944.335938	-2.494228
11944.702148	-2.494229
11945.068359	-2.494230
11945.434570	-2.494231
11945.800781	-2.494232
11946.166992	-2.494233
11946.533203	-2.494235
11946.899414	-2.494236
11947.265625	-2.494237
11947.631836	-2.494238
11947.998047	-2.494239
11948.364258	-2.494240
11948.730469	-2.494241
11949.096680	-2.494242
11949.462891	-2.494243
11949.829102	-2.494244
11950.195312	-2.494246
11950.561523	-2.494247
11950.927734	-2.494248
11951.293945	-2.494249
11951.660156	-2.494250
11952.026367	-2.494251
11952.392578	-2.494252
11952.758789	-2.494253
11953.125000	-2.494254
11953.491211	-2.494255
11953.857422	-2.494257
11954.223633	-2.494258
11954.589844	-2.494259
11954.956055	-2.494260
11955.322266	-2.494261
11955.688477	-2.494262
11956.054688	-2.494263
11956.420898	-2.494264
11956.787109	-2.494265
11957.153320	-2.494266
11957.519531	-2.494268
11957.885742	-2.494269
11958.251953	-2.494270
11958.618164	-2.494271
11958.984375	-2.494272
11959.350586	-2.494273
11959.716797	-2.494274
11960.083008	-2.494275
11960.449219	-2.494276
11960.815430	-2.494277
11961.181641	-2.494278
11961.547852	-2.494280
11961.914062	-2.494281
11962.280273	-2.494282
11962.646484	-2.494283
11963.012695	-2.494284
11963.378906	-2.494285
11963.745117	-2.494286
11964.111328	-2.494287
11964.477539	-2.494288
11964.843750	-2.494289
11965.209961	-2.494291
11965.576172	-2.494292
11965.942383	-2.494293
11966.308594	-2.494294
11966.674805	-2.494295
11967.041016	-2.494296
11967.407227	-2.494297
11967.773438	-2.494298
11968.139648	-2.494299
11968.505859	-2.494300
11968.872070	-2.494301
11969.238281	-2.494303
11969.604492	-2.494304
11969.970703	-2.494305
11970.336914	-2.494306
11970.703125	-2.494307
11971.069336	-2.494308
11971.435547	-2.494309
11971.801758	-2.494310
11972.167969	-2.494311
11972.534180	-2.494312
11972.900391	-2.494313
11973.266602	-2.494314
11973.632812	-2.494316
11973.999023	-2.494317
11974.365234	-2.494318
11974.731445	-2.494319
11975.097656	-2.494320
11975.463867	-2.494321
11975.830078	-2.494322
11976.196289	-2.494323
11976.562500	-2.494324
11976.928711	-2.494325
11977.294922	-2.494326
11977.661133	-2.494328
11978.027344	-2.494329
11978.393555	-2.494330
11978.759766	-2.494331
11979.125977	-2.494332
11979.492188	-2.494333
11979.858398	-2.494334
11980.224609	-2.494335
11980.590820	-2.494336
11980.957031	-2.494337
11981.323242	-2.494338
11981.689453	-2.494339
11982.055664	-2.494341
11982.421875	-2.494342
11982.788086	-2.494343
11983.154297	-2.494344
11983.520508	-2.494345
11983.886719	-2.494346
11984.252930	-2.494347
11984.619141	-2.494348
11984.985352	-2.494349
11985.351562	-2.494350
11985.717773	-2.494351
11986.083984	-2.494352
11986.450195	-2.494354
11986.816406	-2.494355
11987.182617	-2.494356
11987.548828	-2.494357
11987.915039	-2.494358
11988.281250	-2.494359
11988.647461	-2.494360
11989.013672	-2.494361
11989.379883	-2.494362
11989.746094	-2.494363
11990.112305	-2.494364
11990.478516	-2.494365
11990.844727	-2.494366
11991.210938	-2.494368
11991.577148	-2.494369
11991.943359	-2.494370
11992.309570	-2.494371
11992.675781	-2.494372
11993.041992	-2.494373
11993.408203	-2.494374
11993.774414	-2.494375
11994.140625	-2.494376
11994.506836	-2.494377
11994.873047	-2.494378
11995.239258	-2.494379
11995.605469	-2.494380
11995.971680	-2.494382
11996.337891	-2.494383
11996.704102	-2.494384
11997.070312	-2.494385
11997.436523	-2.494386
11997.802734	-2.494387
11998.168945	-2.494388
11998.535156	-2.494389
11998.901367	-2.494390
11999.267578	-2.494391
11999.633789	-2.494392
12000.000000	-2.494393
12000.366211	-2.494394
12000.732422	-2.494395
12001.098633	-2.494397
12001.464844	-2.494398
12001.831055	-2.494399
12002.197266	-2.494400
12002.563477	-2.494401
12002.929688	-2.494402
12003.295898	-2.494403
12003.662109	-2.494404
12004.028320	-2.494405
12004.394531	-2.494406
12004.760742	-2.494407
12005.126953	-2.494408
12005.493164	-2.494409
12005.859375	-2.494410
12006.225586	-2.494412
12006.591797	-2.494413
12006.958008	-2.494414
12007.324219	-2.494415
12007.690430	-2.494416
12008.056641	-2.494417
12008.422852	-2.494418
12008.789062	-2.494419
12009.155273	-2.494420
12009.521484	-2.494421
12009.887695	-2.494422
12010.253906	-2.494423
12010.620117	-2.494424
12010.986328	-2.494425
12011.352539	-2.494426
12011.718750	-2.494428
12012.084961	-2.494429
12012.451172	-2.494430
12012.817383	-2.494431
12013.183594	-2.494432
12013.549805	-2.494433
12013.916016	-2.494434
12014.282227	-2.494435
12014.648438	-2.494436
12015.014648	-2.494437
12015.380859	-2.494438
12015.747070	-2.494439
12016.113281	-2.494440
12016.479492	-2.494441
12016.845703	-2.494442
12017.211914	-2.494444
12017.578125	-2.494445
12017.944336	-2.494446
12018.310547	-2.494447
12018.676758	-2.494448
12019.042969	-2.494449
12019.409180	-2.494450
12019.775391	-2.494451
12020.141602	-2.494452
12020.507812	-2.494453
12020.874023	-2.494454
12021.240234	-2.494455
12021.606445	-2.494456
12021.972656	-2.494457
12022.338867	-2.494458
12022.705078	-2.494459
12023.071289	-2.494461
12023.437500	-2.494462
12023.803711	-2.494463
12024.169922	-2.494464
12024.536133	-2.494465
12024.902344	-2.494466
12025.268555	-2.494467
12025.634766	-2.494468
12026.000977	-2.494469
12026.367188	-2.494470
12026.733398	-2.494471
12027.099609	-2.494472
12027.465820	-2.494473
12027.832031	-2.494474
12028.198242	-2.494475
12028.564453	-2.494476
12028.930664	-2.494477
12029.296875	-2.494479
12029.663086	-2.494480
12030.029297	-2.494481
12030.395508	-2.494482
12030.761719	-2.494483
12031.127930	-2.494484
12031.494141	-2.494485
12031.860352	-2.494486
12032.226562	-2.494487
12032.592773	-2.494488
12032.958984	-2.494489
12033.325195	-2.494490
12033.691406	-2.494491
12034.057617	-2.494492
12034.423828	-2.494493
12034.790039	-2.494494
12035.156250	-2.494495
12035.522461	-2.494496
12035.888672	-2.494497
12036.254883	-2.494499
12036.621094	-2.494500
12036.987305	-2.494501
12037.353516	-2.494502
12037.719727	-2.494503
12038.085938	-2.494504
12038.452148	-2.494505
12038.818359	-2.494506
12039.184570	-2.494507
12039.550781	-2.494508
12039.916992	-2.494509
12040.283203	-2.494510
12040.649414	-2.494511
12041.015625	-2.494512
12041.381836	-2.494513
12041.748047	-2.494514
12042.114258	-2.494515
12042.480469	-2.494516
12042.846680	-2.494517
12043.212891	-2.494518
12043.579102	-2.494520
12043.945312	-2.494521
12044.311523	-2.494522
12044.677734	-2.494523
12045.043945	-2.494524
12045.410156	-2.494525
12045.776367	-2.494526
12046.142578	-2.494527
12046.508789	-2.494528
12046.875000	-2.494529
12047.241211	-2.494530
12047.607422	-2.494531
12047.973633	-2.494532
12048.339844	-2.494533
12048.706055	-2.494534
12049.072266	-2.494535
12049.438477	-2.494536
12049.804688	-2.494537
12050.170898	-2.494538
12050.537109	-2.494539
12050.903320	-2.494540
12051.269531	-2.494542
12051.635742	-2.494543
12052.001953	-2.494544
12052.368164	-2.494545
12052.734375	-2.494546
12053.100586	-2.494547
12053.466797	-2.494548
12053.833008	-2.494549
12054.199219	-2.494550
12054.565430	-2.494551
12054.931641	-2.494552
12055.297852	-2.494553
12055.664062	-2.494554
12056.030273	-2.494555
12056.396484	-2.494556
12056.762695	-2.494557
12057.128906	-2.494558
12057.495117	-2.494559
12057.861328	-2.494560
12058.227539	-2.494561
12058.593750	-2.494562
12058.959961	-2.494563
12059.326172	-2.494564
12059.692383	-2.494565
12060.058594	-2.494567
12060.424805	-2.494568
12060.791016	-2.494569
12061.157227	-2.494570
12061.523438	-2.494571
12061.889648	-2.494572
12062.255859	-2.494573
12062.622070	-2.494574
12062.988281	-2.494575
12063.354492	-2.494576
12063.720703	-2.494577
12064.086914	-2.494578
12064.453125	-2.494579
12064.819336	-2.494580
12065.185547	-2.494581
12065.551758	-2.494582
12065.917969	-2.494583
12066.284180	-2.494584
12066.650391	-2.494585
12067.016602	-2.494586
12067.382812	-2.494587
12067.749023	-2.494588
12068.115234	-2.494589
12068.481445	-2.494590
12068.847656	-2.494591
12069.213867	-2.494592
12069.580078	-2.494593
12069.946289	-2.494595
12070.312500	-2.494596
12070.678711	-2.494597
12071.044922	-2.494598
12071.411133	-2.494599
12071.777344	-2.494600
12072.143555	-2.494601
12072.509766	-2.494602
12072.875977	-2.494603
12073.242188	-2.494604
12073.608398	-2.494605
12073.974609	-2.494606
12074.340820	-2.494607
12074.707031	-2.494608
12075.073242	-2.494609
12075.439453	-2.494610
12075.805664	-2.494611
12076.171875	-2.494612
12076.538086	-2.494613
12076.904297	-2.494614
12077.270508	-2.494615
12077.636719	-2.494616
12078.002930	-2.494617
12078.369141	-2.494618
12078.735352	-2.494619
12079.101562	-2.494620
12079.467773	-2.494621
12079.833984	-2.494622
12080.200195	-2.494623
12080.566406	-2.494624
12080.932617	-2.494625
12081.298828	-2.494626
12081.665039	-2.494628
12082.031250	-2.494629
12082.397461	-2.494630
12082.763672	-2.494631
12083.129883	-2.494632
12083.496094	-2.494633
12083.862305	-2.494634
12084.228516	-2.494635
12084.594727	-2.494636
12084.960938	-2.494637
12085.327148	-2.494638
12085.693359	-2.494639
12086.059570	-2.494640
12086.425781	-2.494641
12086.791992	-2.494642
12087.158203	-2.494643
12087.524414	-2.494644
12087.890625	-2.494645
12088.256836	-2.494646
12088.623047	-2.494647
12088.989258	-2.494648
12089.355469	-2.494649
12089.721680	-2.494650
12090.087891	-2.494651
12090.454102	-2.494652
12090.820312	-2.494653
12091.186523	-2.494654
12091.552734	-2.494655
12091.918945	-2.494656
12092.285156	-2.494657
12092.651367	-2.494658
12093.017578	-2.494659
12093.383789	-2.494660
12093.750000	-2.494661
12094.116211	-2.494662
12094.482422	-2.494663
12094.848633	-2.494664
12095.214844	-2.494665
12095.581055	-2.494666
12095.947266	-2.494667
12096.313477	-2.494668
12096.679688	-2.494670
12097.045898	-2.494671
12097.412109	-2.494672
12097.778320	-2.494673
12098.144531	-2.494674
12098.510742	-2.494675
12098.876953	-2.494676
12099.243164	-2.494677
12099.609375	-2.494678
12099.975586	-2.494679
12100.341797	-2.494680
12100.708008	-2.494681
12101.074219	-2.494682
12101.440430	-2.494683
12101.806641	-2.494684
12102.172852	-2.494685
12102.539062	-2.494686
12102.905273	-2.494687
12103.271484	-2.494688
12103.637695	-2.494689
12104.003906	-2.494690
12104.370117	-2.494691
12104.736328	-2.494692
12105.102539	-2.494693
12105.468750	-2.494694
12105.834961	-2.494695
12106.201172	-2.494696
12106.567383	-2.494697
12106.933594	-2.494698
12107.299805	-2.494699
12107.666016	-2.494700
12108.032227	-2.494701
12108.398438	-2.494702
12108.764648	-2.494703
12109.130859	-2.494704
12109.497070	-2.494705
12109.863281	-2.494706
12110.229492	-2.494707
12110.595703	-2.494708
12110.961914	-2.494709
12111.328125	-2.494710
12111.694336	-2.494711
12112.060547	-2.494712
12112.426758	-2.494713
12112.792969	-2.494714
12113.159180	-2.494715
12113.525391	-2.494716
12113.891602	-2.494717
12114.257812	-2.494718
12114.624023	-2.494719
12114.990234	-2.494720
12115.356445	-2.494721
12115.722656	-2.494722
12116.088867	-2.494723
12116.455078	-2.494724
12116.821289	-2.494725
12117.187500	-2.494726
12117.553711	-2.494727
12117.919922	-2.494728
12118.286133	-2.494729
12118.652344	-2.494730
12119.018555	-2.494731
12119.384766	-2.494732
12119.750977	-2.494733
12120.117188	-2.494734
12120.483398	-2.494735
12120.849609	-2.494736
12121.215820	-2.494737
12121.582031	-2.494738
12121.948242	-2.494739
12122.314453	-2.494740
12122.680664	-2.494741
12123.046875	-2.494742
12123.413086	-2.494743
12123.779297	-2.494744
12124.145508	-2.494745
12124.511719	-2.494746
12124.877930	-2.494747
12125.244141	-2.494748
12125.610352	-2.494749
12125.976562	-2.494750
12126.342773	-2.494751
12126.708984	-2.494752
12127.075195	-2.494753
12127.441406	-2.494754
12127.807617	-2.494755
12128.173828	-2.494757
12128.540039	-2.494758
12128.906250	-2.494759
12129.272461	-2.494760
12129.638672	-2.494761
12130.004883	-2.494762
12130.371094	-2.494763
12130.737305	-2.494764
12131.103516	-2.494765
12131.469727	-2.494766
12131.835938	-2.494767
12132.202148	-2.494768
12132.568359	-2.494769
12132.934570	-2.494770
12133.300781	-2.494771
12133.666992	-2.494772
12134.033203	-2.494773
12134.399414	-2.494774
12134.765625	-2.494775
12135.131836	-2.494776
12135.498047	-2.494777
12135.864258	-2.494778
12136.230469	-2.494779
12136.596680	-2.494780
12136.962891	-2.494781
12137.329102	-2.494782
12137.695312	-2.494783
12138.061523	-2.494784
12138.427734	-2.494785
12138.793945	-2.494786
12139.160156	-2.494787
12139.526367	-2.494788
12139.892578	-2.494789
12140.258789	-2.494790
12140.625000	-2.494791
12140.991211	-2.494792
12141.357422	-2.494793
12141.723633	-2.494793
12142.089844	-2.494794
12142.456055	-2.494795
12142.822266	-2.494796
12143.188477	-2.494797
12143.554688	-2.494798
12143.920898	-2.494799
12144.287109	-2.494800
12144.653320	-2.494801
12145.019531	-2.494802
12145.385742	-2.494803
12145.751953	-2.494804
12146.118164	-2.494805
12146.484375	-2.494806
12146.850586	-2.494807
12147.216797	-2.494808
12147.583008	-2.494809
12147.949219	-2.494810
12148.315430	-2.494811
12148.681641	-2.494812
12149.047852	-2.494813
12149.414062	-2.494814
12149.780273	-2.494815
12150.146484	-2.494816
12150.512695	-2.494817
12150.878906	-2.494818
12151.245117	-2.494819
12151.611328	-2.494820
12151.977539	-2.494821
12152.343750	-2.494822
12152.709961	-2.494823
12153.076172	-2.494824
12153.442383	-2.494825
12153.808594	-2.494826
12154.174805	-2.494827
12154.541016	-2.494828
12154.907227	-2.494829
12155.273438	-2.494830
12155.639648	-2.494831
12156.005859	-2.494832
12156.372070	-2.494833
12156.738281	-2.494834
12157.104492	-2.494835
12157.470703	-2.494836
12157.836914	-2.494837
12158.203125	-2.494838
12158.569336	-2.494839
12158.935547	-2.494840
12159.301758	-2.494841
12159.667969	-2.494842
12160.034180	-2.494843
12160.400391	-2.494844
12160.766602	-2.494845
12161.132812	-2.494846
12161.499023	-2.494847
12161.865234	-2.494848
12162.231445	-2.494849
12162.597656	-2.494850
12162.963867	-2.494851
12163.330078	-2.494852
12163.696289	-2.494853
12164.062500	-2.494854
12164.428711	-2.494855
